instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
ED_n075_037_a50_110,ED,75,0.5,3,1,2098.0,2147,2.282254308337215,1,300.2661809999263,901.1380851999857,STALL→tier0→1 d_max=11
ED_n075_037_a50_110,ED,75,0.5,4,0,2099.0,2147,2.235677689799721,1,301.77757180004846,1204.0039014000213,OBJ+1 tier->0
ED_n075_037_a50_110,ED,75,0.5,5,1,2099.0,2119,0.9438414346389806,1,301.8959965999238,1505.8999313999666,STALL→tier0→1 d_max=11
ED_n075_037_a50_110,ED,75,0.5,6,2,2099.0,2106,0.33238366571699907,1,301.4218739999924,1808.0598563000094,STALL→tier1→2 d_max=15
ED_n075_037_a50_110,ED,75,0.5,7,2,2099.0,2103,0.1902044698050404,1,300.20808520005085,2109.137967900024,UB_TIGHT→GAP<0.3%
ED_n070_035_a25_103,ED,70,0.25,1,0,1479.0,1495,1.0702341137123745,2,300.96210010000505,300.96213400003035,OBJ+125 tier->0
ED_n070_035_a25_103,ED,70,0.25,2,1,1479.0,1511,2.1178027796161483,3,300.0256436000345,600.9878080000635,STALL→tier0→1 d_max=7
ED_n070_035_a25_103,ED,70,0.25,3,2,1479.0,1498,1.268357810413885,3,300.62377840001136,902.1862954000244,STALL→tier1→2 d_max=10
ED_n070_035_a25_103,ED,70,0.25,4,3,1479.0,1489,0.6715916722632639,3,300.42612339998595,1203.317213100032,TIERS_EXHAUSTED
D_n080_041_a75_123,D,80,0.75,1,0,2270.0,2271,0.044033465433729636,1,306.3868422000669,306.38692509999964,UB_TIGHT→GAP<0.3%
EC_n080_034_a50_101,EC,80,0.5,1,0,3174.0,3187,0.4079071226859115,2,300.08658520004246,300.08661340002436,OBJ+123 tier->0
EC_n080_034_a50_101,EC,80,0.5,2,0,3174.0,3177,0.09442870632672333,2,301.21963829989545,601.3063185999636,UB_TIGHT→GAP<0.3%
ED_n070_031_a75_093,ED,70,0.75,1,0,1928.0,1940,0.6185567010309279,1,301.80778919998556,301.8078142000595,OBJ+13 tier->0
ED_n070_031_a75_093,ED,70,0.75,2,0,1929.0,1940,0.5670103092783505,1,301.6036285000155,603.4115064000944,OBJ+1 tier->0
ED_n070_031_a75_093,ED,70,0.75,3,0,1929.0,1932,0.15527950310559005,1,304.6124705999391,908.0240189000033,UB_TIGHT→GAP<0.3%
B_n150_026_a50_077,B,150,0.5,1,0,4973.0,5031,1.1528523156430133,3,300.06734790001065,300.0673732999712,OBJ+1 tier->0
B_n150_026_a50_077,B,150,0.5,2,1,4973.0,5001,0.5598880223955209,2,300.0016596999485,600.0690846999642,STALL→tier0→1 d_max=26
B_n150_026_a50_077,B,150,0.5,3,1,4973.0,4982,0.1806503412284223,2,302.2432402999839,903.9814494999591,UB_TIGHT→GAP<0.3%
B_n130_017_a50_050,B,130,0.5,1,0,4594.0,4595,0.02176278563656148,2,301.24717119999696,301.2472139999736,UB_TIGHT→GAP<0.3%
ED_n075_039_a75_117,ED,75,0.75,1,0,3113.0,3115,0.06420545746388442,1,300.48561490001157,300.48563979996834,OBJ+4 tier->0
EB_n150_030_a50_089,EB,150,0.5,1,0,4910.0,4963,1.067902478339714,3,301.268536199932,301.26855929999147,OBJ+24 tier->0
